address,date,time,SMS Type,Amount (BHD),Merchant,Transaction Category,body
NBK Bahrain,10-11-25,10:11:27 AM,Purchase,1.205,Olive and Vine,General,Thank you for using credit card 4285XXX2529 for BHD 1.205 at Olive and Vine on 10/11/2025 10:11. Available balance: BHD 1808.624. For enquiry 17155555.
NBK Bahrain,11-11-25,4:04:46 AM,Purchase,6.501,URTH CAFE,Food & Beverages,Thank you for using credit card 4285XXX2529 for BHD 6.501 at URTH CAFE on 11/11/2025 04:04. Available balance: BHD 1802.123. For enquiry 17155555.
NBK Bahrain,11-11-25,11:55:34 AM,OTP,,,,Your OTP for Login to Mobile Banking is 742994. It is valid for 5 Minutes.
NBK Bahrain,11-11-25,5:16:40 PM,Purchase,27.017,VIENNA VENDING SUP,General,Thank you for using credit card 4285XXX2529 for BHD 27.017 at VIENNA VENDING SUP on 11/11/2025 17:16. Available balance: BHD 1775.106. For enquiry 17155555.
NBK Bahrain,12-11-25,3:40:44 PM,Purchase,10.868,H & M,General,Thank you for using credit card 4285XXX2529 for BHD 10.868 at H & M on 12/11/2025 15:40. Available balance: BHD 1764.238. For enquiry 17155555.
NBK Bahrain,12-11-25,4:47:07 PM,Purchase,14.16,DR JAMAL AL ZEERA,General,Thank you for using credit card 4285XXX2529 for BHD 14.160 at DR JAMAL AL ZEERA on 12/11/2025 16:47. Available balance: BHD 1750.078. For enquiry 17155555.
NBK Bahrain,12-11-25,7:05:06 PM,Purchase,2.339,H & M,General,Thank you for using credit card 4285XXX2529 for BHD 2.339 at H & M on 12/11/2025 19:05. Available balance: BHD 1747.739. For enquiry 17155555.
NBK Bahrain,13-11-25,10:43:38 PM,Purchase,41.267,ALNOUKHADA RESTAUR,General,Thank you for using credit card 4285XXX2529 for BHD 41.267 at ALNOUKHADA RESTAUR on 13/11/2025 22:43. Available balance: BHD 1706.472. For enquiry 17155555.
NBK Bahrain,14-11-25,2:32:45 AM,Purchase,2.992,OLYMPIA,General,Thank you for using credit card 4285XXX2529 for BHD 2.992 at OLYMPIA on 14/11/2025 02:32. Available balance: BHD 1703.480. For enquiry 17155555.
NBK Bahrain,14-11-25,2:26:11 PM,Purchase,21.441,AL LIWAN CINEMA WL,General,Thank you for using credit card 4285XXX2529 for BHD 21.441 at AL LIWAN CINEMA WL on 14/11/2025 14:26. Available balance: BHD 1682.039. For enquiry 17155555.
NBK Bahrain,14-11-25,11:11:00 PM,Purchase,6.017,PAYPAL *MIAOSHIXDJ,General,Thank you for using credit card 4285XXX2529 for BHD 6.017 at PAYPAL *MIAOSHIXDJ on 14/11/2025 23:11. Available balance: BHD 1676.022. For enquiry 17155555.
NBK Bahrain,15-11-25,4:25:19 AM,OTP,,,,Your OTP for Login to Mobile Banking is 424971. It is valid for 5 Minutes.
NBK Bahrain,15-11-25,5:33:40 AM,Purchase,18.21,ROAST WLL,General,Thank you for using credit card 4285XXX2529 for BHD 18.210 at ROAST WLL on 15/11/2025 05:33. Available balance: BHD 1657.812. For enquiry 17155555.
NBK Bahrain,15-11-25,5:42:40 AM,OTP,,,,Your OTP for Login to Mobile Banking is 799472. It is valid for 5 Minutes.
NBK Bahrain,15-11-25,2:41:26 PM,Purchase,5.001,PAYPAL *PLAYSTATIO,General,Thank you for using credit card 4285XXX2529 for BHD 5.001 at PAYPAL *PLAYSTATIO on 15/11/2025 14:41. Available balance: BHD 1652.811. For enquiry 17155555.
NBK Bahrain,15-11-25,4:14:11 PM,OTP,,,,Your OTP for Login to Mobile Banking is 508116. It is valid for 5 Minutes.
NBK Bahrain,16-11-25,9:04:24 AM,Purchase,0.663,Google One,General,Thank you for using credit card 4285XXX2529 for BHD 0.663 at Google One on 16/11/2025 09:04. Available balance: BHD 1652.148. For enquiry 17155555.
NBK Bahrain,16-11-25,1:46:20 PM,Purchase,31.477,CENTRE POINT,General,Thank you for using credit card 4285XXX2529 for BHD 31.477 at CENTRE POINT on 16/11/2025 13:46. Available balance: BHD 1620.671. For enquiry 17155555.
NBK Bahrain,17-11-25,10:03:04 AM,Purchase,5.478,DEVES GATE CAR SER,General,Thank you for using credit card 4285XXX2529 for BHD 5.478 at DEVES GATE CAR SER on 17/11/2025 10:03. Available balance: BHD 1615.193. For enquiry 17155555.
NBK Bahrain,18-11-25,3:32:59 AM,OTP,,,,Your OTP for Login to Mobile Banking is 107416. It is valid for 5 Minutes.
NBK Bahrain,18-11-25,6:41:26 AM,OTP,,,,Your OTP for Login to Mobile Banking is 378844. It is valid for 5 Minutes.
NBK Bahrain,18-11-25,5:16:40 PM,Purchase,10.691,ALOOLA PETROL STAT,General,Thank you for using credit card 4285XXX2529 for BHD 10.691 at ALOOLA PETROL STAT on 18/11/2025 17:16. Available balance: BHD 1604.502. For enquiry 17155555.
NBK Bahrain,19-11-25,8:49:43 AM,Purchase,12.143,LEBANESE RESTAURAN,General,Thank you for using credit card 4285XXX2529 for BHD 12.143 at LEBANESE RESTAURAN on 19/11/2025 08:49. Available balance: BHD 1592.359. For enquiry 17155555.
NBK Bahrain,19-11-25,9:04:41 AM,Purchase,12.63,ROAST WLL,General,Thank you for using credit card 4285XXX2529 for BHD 12.630 at ROAST WLL on 19/11/2025 09:04. Available balance: BHD 1579.729. For enquiry 17155555.
NBK Bahrain,19-11-25,6:02:36 PM,Purchase,7.94,ARSAN GENTS TAILOR,General,Thank you for using credit card 4285XXX2529 for BHD 7.940 at ARSAN GENTS TAILOR on 19/11/2025 18:02. Available balance: BHD 1571.789. For enquiry 17155555.
NBK Bahrain,20-11-25,12:37:13 AM,Purchase,22.392,Cars,General,Thank you for using credit card 4285XXX2529 for BHD 22.392 at Cars on 20/11/2025 00:37. Available balance: BHD 1549.397. For enquiry 17155555.
NBK Bahrain,20-11-25,6:36:14 PM,Purchase,21.019,SLIDERS RESTAURANT,Food & Beverages,Thank you for using credit card 4285XXX2529 for BHD 21.019 at SLIDERS RESTAURANT on 20/11/2025 18:36. Available balance: BHD 1528.378. For enquiry 17155555.
NBK Bahrain,21-11-25,4:31:27 AM,OTP,,,,Your OTP for Login to Mobile Banking is 460349. It is valid for 5 Minutes.
NBK Bahrain,21-11-25,6:41:05 AM,Purchase,3.399,TALABAT,Food & Beverages,Thank you for using credit card 4285XXX2529 for BHD 3.399 at TALABAT on 21/11/2025 06:41. Available balance: BHD 1524.979. For enquiry 17155555.
NBK Bahrain,21-11-25,7:00:18 AM,Purchase,22.647,AL BINDAIRA CAFE W,Food & Beverages,Thank you for using credit card 4285XXX2529 for BHD 22.647 at AL BINDAIRA CAFE W on 21/11/2025 07:00. Available balance: BHD 1502.332. For enquiry 17155555.
NBK Bahrain,21-11-25,5:28:48 PM,Purchase,5.412,CARIBOU COFFEE,Food & Beverages,Thank you for using credit card 4285XXX2529 for BHD 5.412 at CARIBOU COFFEE on 21/11/2025 17:28. Available balance: BHD 1496.920. For enquiry 17155555.
NBK Bahrain,21-11-25,6:50:41 PM,Purchase,3.504,VENCHI,General,Thank you for using credit card 4285XXX2529 for BHD 3.504 at VENCHI on 21/11/2025 18:50. Available balance: BHD 1493.416. For enquiry 17155555.
NBK Bahrain,21-11-25,10:03:00 PM,Purchase,20.409,MIDWAY SUPERMARKET,Shopping/Grocery,Thank you for using credit card 4285XXX2529 for BHD 20.409 at MIDWAY SUPERMARKET on 21/11/2025 22:03. Available balance: BHD 1473.007. For enquiry 17155555.
NBK Bahrain,22-11-25,8:02:48 PM,OTP,,,,Your OTP for Login to Mobile Banking is 534848. It is valid for 5 Minutes.
NBK Bahrain,23-11-25,12:23:27 AM,Purchase,7.654,CENTRE POINT,General,Thank you for using credit card 4285XXX2529 for BHD 7.654 at CENTRE POINT on 23/11/2025 00:23. Available balance: BHD 1465.353. For enquiry 17155555.
NBK Bahrain,23-11-25,3:40:26 AM,Purchase,18.679,BAHRAIN DUTY FREE,General,Thank you for using credit card 4285XXX2529 for BHD 18.679 at BAHRAIN DUTY FREE on 23/11/2025 03:40. Available balance: BHD 1446.674. For enquiry 17155555.
NBK Bahrain,23-11-25,5:30:44 AM,Purchase,1.108,BREWED COFFEE BY M,Food & Beverages,Thank you for using credit card 4285XXX2529 for BHD 1.108 at BREWED COFFEE BY M on 23/11/2025 05:30. Available balance: BHD 1445.566. For enquiry 17155555.
NBK Bahrain,23-11-25,8:27:03 AM,Purchase,1.121,FUCOM INTERNATIONA,General,Thank you for using credit card 4285XXX2529 for BHD 1.121 at FUCOM INTERNATIONA on 23/11/2025 08:27. Available balance: BHD 1444.445. For enquiry 17155555.
NBK Bahrain,24-11-25,12:59:54 AM,Purchase,0.908,738Pin* CDMP,General,Thank you for using credit card 4285XXX2529 for BHD 0.908 at 738Pin* CDMP on 24/11/2025 00:59. Available balance: BHD 1443.537. For enquiry 17155555.
NBK Bahrain,24-11-25,5:29:19 AM,Purchase,15.739,BREWED COFFEE BY M,Food & Beverages,Thank you for using credit card 4285XXX2529 for BHD 15.739 at BREWED COFFEE BY M on 24/11/2025 05:29. Available balance: BHD 1427.798. For enquiry 17155555.
NBK Bahrain,24-11-25,6:00:30 AM,Purchase,22.025,ARSAN GENTS TAILOR,General,Thank you for using credit card 4285XXX2529 for BHD 22.025 at ARSAN GENTS TAILOR on 24/11/2025 06:00. Available balance: BHD 1405.773. For enquiry 17155555.
NBK Bahrain,24-11-25,3:00:49 PM,Purchase,15.229,CARIBOU COFFEE - S,Food & Beverages,Thank you for using credit card 4285XXX2529 for BHD 15.229 at CARIBOU COFFEE - S on 24/11/2025 15:00. Available balance: BHD 1390.544. For enquiry 17155555.
NBK Bahrain,24-11-25,4:43:34 PM,Purchase,5.121,TAP PAYMENTS COMPA,General,Thank you for using credit card 4285XXX2529 for BHD 5.121 at TAP PAYMENTS COMPA on 24/11/2025 16:43. Available balance: BHD 1385.423. For enquiry 17155555.
NBK Bahrain,24-11-25,5:09:45 PM,Purchase,5.057,FOODS AT HOME WLL,General,Thank you for using credit card 4285XXX2529 for BHD 5.057 at FOODS AT HOME WLL on 24/11/2025 17:09. Available balance: BHD 1380.366. For enquiry 17155555.
NBK Bahrain,24-11-25,10:32:18 PM,Purchase,5.641,RED BOX COMPANY,General,Thank you for using credit card 4285XXX2529 for BHD 5.641 at RED BOX COMPANY on 24/11/2025 22:32. Available balance: BHD 1374.725. For enquiry 17155555.
NBK Bahrain,25-11-25,1:08:38 AM,Purchase,13.815,JESR,General,Thank you for using credit card 4285XXX2529 for BHD 13.815 at JESR on 25/11/2025 01:08. Available balance: BHD 1360.910. For enquiry 17155555.
NBK Bahrain,25-11-25,2:29:56 AM,Purchase,15.107,TROLLEY MARKET - A,Shopping/Grocery,Thank you for using credit card 4285XXX2529 for BHD 15.107 at TROLLEY MARKET - A on 25/11/2025 02:29. Available balance: BHD 1345.803. For enquiry 17155555.
NBK Bahrain,25-11-25,6:27:24 AM,OTP,,,,Your OTP for Login to Mobile Banking is 995234. It is valid for 5 Minutes.
NBK Bahrain,26-11-25,1:35:50 AM,Purchase,7.597,GB CAFE,Food & Beverages,Thank you for using credit card 4285XXX2529 for BHD 7.597 at GB CAFE on 26/11/2025 01:35. Available balance: BHD 1338.206. For enquiry 17155555.
NBK Bahrain,26-11-25,10:34:19 AM,Purchase,0.954,UNITED INSURANCE -,General,Thank you for using credit card 4285XXX2529 for BHD 0.954 at UNITED INSURANCE - on 26/11/2025 10:34. Available balance: BHD 1337.252. For enquiry 17155555.
NBK Bahrain,27-11-25,1:09:54 AM,OTP,,,,Your OTP for Login to Mobile Banking is 734116. It is valid for 5 Minutes.
NBK Bahrain,27-11-25,1:19:23 AM,Purchase,2.354,RED BOX COMPANY,General,Thank you for using credit card 4285XXX2529 for BHD 2.354 at RED BOX COMPANY on 27/11/2025 01:19. Available balance: BHD 1334.898. For enquiry 17155555.
NBK Bahrain,27-11-25,6:49:13 PM,Purchase,2.945,TAP*Geekay,General,Thank you for using credit card 4285XXX2529 for BHD 2.945 at TAP*Geekay on 27/11/2025 18:49. Available balance: BHD 1331.953. For enquiry 17155555.
NBK Bahrain,28-11-25,2:10:24 PM,Purchase,16.073,TAP*Geekay,General,Thank you for using credit card 4285XXX2529 for BHD 16.073 at TAP*Geekay on 28/11/2025 14:10. Available balance: BHD 1315.880. For enquiry 17155555.
NBK Bahrain,28-11-25,3:53:34 PM,Purchase,10.195,RESTAURANT BAIT AL,Food & Beverages,Thank you for using credit card 4285XXX2529 for BHD 10.195 at RESTAURANT BAIT AL on 28/11/2025 15:53. Available balance: BHD 1305.685. For enquiry 17155555.
NBK Bahrain,29-11-25,8:29:41 AM,Purchase,3.248,EPIX CINEMAS W.L.L,General,Thank you for using credit card 4285XXX2529 for BHD 3.248 at EPIX CINEMAS W.L.L on 29/11/2025 08:29. Available balance: BHD 1302.437. For enquiry 17155555.
NBK Bahrain,30-11-25,6:10:52 AM,Purchase,1.917,SHARAF DG CO WLL,General,Thank you for using credit card 4285XXX2529 for BHD 1.917 at SHARAF DG CO WLL on 30/11/2025 06:10. Available balance: BHD 1300.520. For enquiry 17155555.
NBK Bahrain,30-11-25,4:48:18 PM,Purchase,15.252,JASMIS - SEEF MALL,General,Thank you for using credit card 4285XXX2529 for BHD 15.252 at JASMIS - SEEF MALL on 30/11/2025 16:48. Available balance: BHD 1285.268. For enquiry 17155555.
NBK Bahrain,30-11-25,5:19:30 PM,Purchase,30.439,Amazon AE Seller,General,Thank you for using credit card 4285XXX2529 for BHD 30.439 at Amazon AE Seller on 30/11/2025 17:19. Available balance: BHD 1254.829. For enquiry 17155555.
NBK Bahrain,01-12-25,10:40:20 AM,Purchase,23.662,JAW RESORT CO. W.L,General,Thank you for using credit card 4285XXX2529 for BHD 23.662 at JAW RESORT CO. W.L on 01/12/2025 10:40. Available balance: BHD 1231.167. For enquiry 17155555.
NBK Bahrain,01-12-25,5:29:58 PM,OTP,,,,Your OTP for Login to Mobile Banking is 354251. It is valid for 5 Minutes.
NBK Bahrain,02-12-25,4:00:04 AM,Purchase,21.115,EPIX CINEMAS W.L.L,General,Thank you for using credit card 4285XXX2529 for BHD 21.115 at EPIX CINEMAS W.L.L on 02/12/2025 04:00. Available balance: BHD 1210.052. For enquiry 17155555.
NBK Bahrain,02-12-25,11:56:38 AM,Purchase,2.236,RAMEZ INTERNATIONA,General,Thank you for using credit card 4285XXX2529 for BHD 2.236 at RAMEZ INTERNATIONA on 02/12/2025 11:56. Available balance: BHD 1207.816. For enquiry 17155555.
NBK Bahrain,02-12-25,7:00:42 PM,Purchase,6.255,Park Point,General,Thank you for using credit card 4285XXX2529 for BHD 6.255 at Park Point on 02/12/2025 19:00. Available balance: BHD 1201.561. For enquiry 17155555.
NBK Bahrain,02-12-25,7:56:52 PM,OTP,,,,Your OTP for Login to Mobile Banking is 786537. It is valid for 5 Minutes.
NBK Bahrain,03-12-25,12:56:37 AM,Purchase,2.219,GF ECOM QAR,General,Thank you for using credit card 4285XXX2529 for BHD 2.219 at GF ECOM QAR on 03/12/2025 00:56. Available balance: BHD 1199.342. For enquiry 17155555.
NBK Bahrain,03-12-25,2:21:05 AM,Purchase,3.739,Audible,General,Thank you for using credit card 4285XXX2529 for BHD 3.739 at Audible on 03/12/2025 02:21. Available balance: BHD 1195.603. For enquiry 17155555.
NBK Bahrain,03-12-25,3:02:14 AM,Purchase,4.539,COFFEE BLENDS ZONE,Food & Beverages,Thank you for using credit card 4285XXX2529 for BHD 4.539 at COFFEE BLENDS ZONE on 03/12/2025 03:02. Available balance: BHD 1191.064. For enquiry 17155555.
NBK Bahrain,03-12-25,5:59:12 AM,Purchase,66.693,ALJAZIRA S/MARKET-,Shopping/Grocery,Thank you for using credit card 4285XXX2529 for BHD 66.693 at ALJAZIRA S/MARKET- on 03/12/2025 05:59. Available balance: BHD 1124.371. For enquiry 17155555.
NBK Bahrain,04-12-25,1:29:06 AM,Purchase,9.536,Park Point,General,Thank you for using credit card 4285XXX2529 for BHD 9.536 at Park Point on 04/12/2025 01:29. Available balance: BHD 1114.835. For enquiry 17155555.
NBK Bahrain,04-12-25,2:38:30 AM,Purchase,4.075,GB CAFE,Food & Beverages,Thank you for using credit card 4285XXX2529 for BHD 4.075 at GB CAFE on 04/12/2025 02:38. Available balance: BHD 1110.760. For enquiry 17155555.
NBK Bahrain,04-12-25,2:41:34 AM,Purchase,30.594,KEETA,General,Thank you for using credit card 4285XXX2529 for BHD 30.594 at KEETA on 04/12/2025 02:41. Available balance: BHD 1080.166. For enquiry 17155555.
NBK Bahrain,04-12-25,1:17:34 PM,Purchase,3.273,BAHRAIN DUTY FREE,General,Thank you for using credit card 4285XXX2529 for BHD 3.273 at BAHRAIN DUTY FREE on 04/12/2025 13:17. Available balance: BHD 1076.893. For enquiry 17155555.
NBK Bahrain,05-12-25,4:32:50 AM,Purchase,13.915,Aljafen Copy Top,General,Thank you for using credit card 4285XXX2529 for BHD 13.915 at Aljafen Copy Top on 05/12/2025 04:32. Available balance: BHD 1062.978. For enquiry 17155555.
NBK Bahrain,05-12-25,9:05:50 AM,Purchase,7.706,TAP*Amakin Main,General,Thank you for using credit card 4285XXX2529 for BHD 7.706 at TAP*Amakin Main on 05/12/2025 09:05. Available balance: BHD 1055.272. For enquiry 17155555.
NBK Bahrain,05-12-25,6:56:08 PM,Purchase,5.267,ARSAN GENTS TAILOR,General,Thank you for using credit card 4285XXX2529 for BHD 5.267 at ARSAN GENTS TAILOR on 05/12/2025 18:56. Available balance: BHD 1050.005. For enquiry 17155555.
NBK Bahrain,06-12-25,7:17:22 AM,Purchase,26.618,Centraal Servcies,General,Thank you for using credit card 4285XXX2529 for BHD 26.618 at Centraal Servcies on 06/12/2025 07:17. Available balance: BHD 1023.387. For enquiry 17155555.
NBK Bahrain,06-12-25,5:00:07 PM,Purchase,1.818,ALJAZIRA S/MARKET-,Shopping/Grocery,Thank you for using credit card 4285XXX2529 for BHD 1.818 at ALJAZIRA S/MARKET- on 06/12/2025 17:00. Available balance: BHD 1021.569. For enquiry 17155555.
NBK Bahrain,06-12-25,5:55:28 PM,Purchase,2.512,Centraal Servcies,General,Thank you for using credit card 4285XXX2529 for BHD 2.512 at Centraal Servcies on 06/12/2025 17:55. Available balance: BHD 1019.057. For enquiry 17155555.
NBK Bahrain,07-12-25,2:22:52 PM,Purchase,8.624,JESR,General,Thank you for using credit card 4285XXX2529 for BHD 8.624 at JESR on 07/12/2025 14:22. Available balance: BHD 1010.433. For enquiry 17155555.
NBK Bahrain,07-12-25,3:10:47 PM,Purchase,11.553,Amazon AE Seller,General,Thank you for using credit card 4285XXX2529 for BHD 11.553 at Amazon AE Seller on 07/12/2025 15:10. Available balance: BHD 998.880. For enquiry 17155555.
NBK Bahrain,08-12-25,10:49:19 AM,OTP,,,,Your OTP for Login to Mobile Banking is 711747. It is valid for 5 Minutes.
NBK Bahrain,08-12-25,12:53:17 PM,Purchase,18.768,BAHRAIN DUTY FREE,General,Thank you for using credit card 4285XXX2529 for BHD 18.768 at BAHRAIN DUTY FREE on 08/12/2025 12:53. Available balance: BHD 980.112. For enquiry 17155555.
NBK Bahrain,08-12-25,1:46:25 PM,Purchase,17.89,PAYPAL *MIAOSHIXDJ,General,Thank you for using credit card 4285XXX2529 for BHD 17.890 at PAYPAL *MIAOSHIXDJ on 08/12/2025 13:46. Available balance: BHD 962.222. For enquiry 17155555.
NBK Bahrain,08-12-25,6:25:23 PM,Purchase,5.909,ALJAZIRA S/MARKET,Shopping/Grocery,Thank you for using credit card 4285XXX2529 for BHD 5.909 at ALJAZIRA S/MARKET on 08/12/2025 18:25. Available balance: BHD 956.313. For enquiry 17155555.
NBK Bahrain,08-12-25,10:13:43 PM,Purchase,20.647,ASWAQ ALHELLI - SH,General,Thank you for using credit card 4285XXX2529 for BHD 20.647 at ASWAQ ALHELLI - SH on 08/12/2025 22:13. Available balance: BHD 935.666. For enquiry 17155555.
NBK Bahrain,09-12-25,3:36:09 PM,Purchase,1.309,ARAB VAPE GENERAL,General,Thank you for using credit card 4285XXX2529 for BHD 1.309 at ARAB VAPE GENERAL on 09/12/2025 15:36. Available balance: BHD 934.357. For enquiry 17155555.
NBK Bahrain,09-12-25,10:18:50 PM,OTP,,,,Your OTP for Login to Mobile Banking is 917744. It is valid for 5 Minutes.
NBK Bahrain,10-12-25,2:44:40 PM,Purchase,10.919,BAHRAIN DUTY FREE,General,Thank you for using credit card 4285XXX2529 for BHD 10.919 at BAHRAIN DUTY FREE on 10/12/2025 14:44. Available balance: BHD 923.438. For enquiry 17155555.
NBK Bahrain,10-12-25,3:15:14 PM,Purchase,6.718,DAY 2 DAY SN,General,Thank you for using credit card 4285XXX2529 for BHD 6.718 at DAY 2 DAY SN on 10/12/2025 15:15. Available balance: BHD 916.720. For enquiry 17155555.
NBK Bahrain,10-12-25,8:29:01 PM,Purchase,13.656,BOSS SPA AND SALON,General,Thank you for using credit card 4285XXX2529 for BHD 13.656 at BOSS SPA AND SALON on 10/12/2025 20:29. Available balance: BHD 903.064. For enquiry 17155555.
NBK Bahrain,11-12-25,4:46:34 AM,Purchase,4.298,JESR,General,Thank you for using credit card 4285XXX2529 for BHD 4.298 at JESR on 11/12/2025 04:46. Available balance: BHD 898.766. For enquiry 17155555.
NBK Bahrain,11-12-25,6:57:26 AM,Purchase,1.478,PAYPAL *MIAOSHIXDJ,General,Thank you for using credit card 4285XXX2529 for BHD 1.478 at PAYPAL *MIAOSHIXDJ on 11/12/2025 06:57. Available balance: BHD 897.288. For enquiry 17155555.
NBK Bahrain,11-12-25,1:35:37 PM,OTP,,,,Your OTP for Login to Mobile Banking is 840078. It is valid for 5 Minutes.
NBK Bahrain,11-12-25,3:14:25 PM,Purchase,25.377,CAF - COURTYARD SE,General,Thank you for using credit card 4285XXX2529 for BHD 25.377 at CAF - COURTYARD SE on 11/12/2025 15:14. Available balance: BHD 871.911. For enquiry 17155555.
